name,Synonyms,CONU 
gimeracil,"5-chloro-2,4-dihydroxypyridine | 5-chloro-4-hydroxy-2-pyridone | gimeracil | gimestat | teysuno | ts-1 (tn)",
gimsilumab,gimsilumab,
ginger,,
ginger oil,amomum angustifolium oil | amomum zingiber oil | amomum zinziba oil | ginger root oil | ginger root oil china | ginger root oil cochin | ginger volatile oil | zingiber aromaticum oil | zingiber cholmondeleyi oil | zingiber missionis oil | zingiber officinale (ginger) root oil | zingiber officinale oil | zingiber officinale rhizome oil | zingiber sichuanense oil | zingiber zingiber oil,
gingerol,"(5s)-5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)-3-decanone | (6)-gingerol | (s)-5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)-3-decanone | 3-decanone, 5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)-, (s)- | 6-gingerol | 6-gingerol (constituent of ginger)",
ginisortamab,"immunoglobulin g4 (232-proline), anti-(human gremlin 1) (human monoclonal ucb6114 .gamma.4-chain), disulfide with human monoclonal ucb6114 .kappa.-chain, dimer",
ginkgo biloba,common ginkgo leaf | ginkgo | ginkgo biloba extract | ginkgo biloba leaf | ginkgo biloba leaf dry extract | ginkgo biloba leaf tincture | ginkgo extract | ginkgo folium | ginkgo leaf | ginkgo macrophylla leaf | maidenhair extract | maidenhair tree leaf | pterophyllus salisburiensis leaf | salisburia adiantifolia leaf | salisburia biloba leaf | salisburia ginkgo leaf | salisburia macrophylla leaf | tanakan | yinxingye,ditocide   
ginkgo biloba leaf oil,common ginkgo leaf oil | common ginkgo leaf water | ginkgo biloba leaf water | ginkgo macrophylla leaf oil | ginkgo macrophylla leaf water | maidenhair tree leaf oil | maidenhair tree leaf water | pterophyllus salisburiensis leaf oil | pterophyllus salisburiensis leaf water | salisburia adiantifolia leaf oil | salisburia adiantifolia leaf water | salisburia biloba leaf oil | salisburia biloba leaf water | salisburia ginkgo leaf oil | salisburia ginkgo leaf water | salisburia macrophylla leaf oil | salisburia macrophylla leaf water,
ginkgolide a,ginkgolide-a,
ginkgolide-b,,
ginkgolide-c,,
ginkgolide-j,,
ginkgolide-m,,
ginseng,"aralia ginseng root | asian ginseng root | chinese ginseng root | ginseng (panax ginseng) | ginseng extract | ginseng, asian | hong shen root | insam root | korean ginseng | korean ginseng root | ninjin root | panax ginseng | panax ginseng root | panax ginseng root extract | panax schinseng root | panax verus root | red ginseng | ren seng root | ren shen | ren shen root | true ginseng root",normaten   
ginsenoside b2,ginsenoside re,
ginsenoside c,ginsenoside rb2,
ginsenoside rb1,arasaponin e1 | grb 1 | gynosaponin c | gypenoside iii | panax saponin e | pseudoginsenoside d | sanchinoside e1,
ginsenoside rd,".beta.-d-glucopyranoside, (3.beta.,12.beta.)-20-(.beta.-d-glucopyranosyloxy)-12-hydroxydammar-24-en-3-yl 2-o-.beta.-d-glucopyranosyl- | chikusetsusaponin fk7 | ginsenoside rd (constituent of american ginseng, asian ginseng, and tienchi ginseng) | gypenoside viii",
ginsenoside rg1,ginsenoside a2 | panaxoside a | sanchinoside c1,
ginsenoside rg3,".beta.-d-glucopyranoside, (3.beta.,12.beta.)-12,20-dihydroxydammar-24-en-3-yl 2-o-.beta.-d-glucopyranosyl- | 20(s)-ginsenoside-rg3 | 20s-ginsenoside rg3 | 3-o-.beta.-d-glucopyranosyl-(1->2)-.beta.-d-glucopyranosyldammar-24-ene-3.beta.,12.beta.,20s-triol | ginsenoside 20-rg3 | ginsenoside rg3, (+)- | ginsenoside rg3, (s)- | s-ginsenoside rg3",
ginsenosides,ginseng root-neutral saponins | ginsenoside | neutral saponins of panax ginseng root,
giredestrant,"(1r,3r)-1-(2,6-difluoro-4-((1-(3-fluoropropyl)-3-azetidinyl)amino)phenyl)-.beta.,.beta.-difluoro-1,3,4,9-tetrahydro-3-methyl-2h-pyrido(3,4-b)indole-2-propanol | 2h-pyrido(3,4-b)indole-2-propanol, 1-(2,6-difluoro-4-((1-(3-fluoropropyl)-3-azetidinyl)amino)phenyl)-.beta.,.beta.-difluoro-1,3,4,9-tetrahydro-3-methyl-, (1r,3r)- | 3-((1r,3r)-1-(2,6-difluoro-4-((1-(3-fluoropropyl)azetidin-3-yl)amino)phenyl)-3-methyl-1,3,4,9-tetrahydro-2h-pyrido(3,4-b)indol-2-yl)-2,2-difluoropropan-1-ol",
girentuximab,chimeric (human-murine) g250 igg monoclonal antibody | girentuximab,
girentuximab i-124,iodine (124i) girentuximab,
giripladib,giripladib,
giroctocogene fitelparvovec,aav2/6-b-domain-deleted blood coagulation factor viii | dna (recombinant adeno-associated virus 6 vector pf-07055480 human b-domain-deleted blood-coagulation factor viii-specifying) | giroctocogene fitelparvovec | pf 07055480 | pf07055480,
gisadenafil,gisadenafil,
gitoformate,gitoformate,
givastomig,an anti-claudin 18.2 and 4.1bb bispecific antibody | tj-cd4b/abl111,
givi-mpc,,
givinostat,givinostat,
givosiran,givosiran,
gl-0719,,
gl-2045,recombinant human igg1 fc multimer | recombinant multimerized human igg1 fc,
glafenine,glafenina | glafenine | glafénine | glafeninum | glycerylaminophenaquine,
glasdegib,glasdegib,
glatiramer,"(t,g)-a-l | cop 1 | cop-1 | copolymer i (synthetic peptide) | copolymer-1",
glecaprevir,glécaprévir | glecaprevir | glecaprevirum,
glecirasib,,
glembatumumab vedotin,glembatumumab vedotin,
glenzocimab,"glenzocimab | immunoglobulin g1, anti-(human platetet glycoprotein vi) fab fragment (humanized monoclonal act017 .gamma.1-chain), disulfide with humanized monoclonal act017 .kappa.-chain",
glepaglutide,glepaglutide,
gleptoferron,gleptoferron | gleptoferronum,
glesatinib,glesatinib,
glial growth factor 2,ggf2,
glibornuride,glibornurid | glibornurida | glibornuride | glibornuridum,
gliclazide,1-(3-azabicyclo(3.3.0)oct-3-yl)-3-(p-tolylsulfonyl)urea | 1-(hexahydrocyclopenta(c)pyrrol-2(1h)-yl)-3-(p-tolylsulfonyl)urea | gliclazida | gliclazide | gliclazidum,hydrocortion   
glimepiride,glimepirida | glimepiride | glimépiride | glimepiridum,ultibro breezhaler inhalation powder hard   mc
glipizide,1-cyclohexyl-3-({p-[2-(5-methylpyrazinecarboxamido)ethyl]phenyl}sulfonyl)urea | glipizida | glipizide | glipizidum | n-{4-[β-(5-methylpyrazine-2-carboxamido)ethyl]benzenesulphonyl}-n'-cyclohexylurea,lamitor -
gliquidone,gliquidona | gliquidone | gliquidonum,ifrol    
glisodin,"gliadin-superoxide dismutase complex | superoxide dismutase, gliadin",
glisoxepide,glisoxepide,clariwin-   
glofitamab,anti-cd20/cd3 bispecific monoclonal antibody ro7082859 | glofitamab,
glp-1 (7-36) amide,(7-36)glucagon-like peptide-1 amide (human) | 7-36-human glucagon-like peptide i amide | betatropin | glp-1 (7-36) amide | glp-1(7-36)amide | glucagon-like peptide-i (7-36) | glucagon-like-peptide-1 (7-36) amide | human glp-1-(7-36)-amide | human glucagon-like peptide-1-(7-36) amide | insulinotropin (human) | rat glp-i(7-36)amide,
glpg-0187,,
glpg-0259,,
glpg-0492,,
glpg-0974,,
glpg-1205,,
glpg-1837,,
glucagon,"glucagon | glucagon (recombinant dna origin) | glucagon recombinant | glucagon, human | glucagon, porcine | glucagone | glucagonum",ipolipid   
glucagon-like peptide ii,,
glucaric acid,,
glucarpidase,carboxypeptidase g2 | folate hydrolase g2 | glucarpidase | glutamate carboxypeptidase | pteroylmonoglutamic acid hydrolase g2,
gluconic acid,d-gluconic acid | dextronic acid | maltonic acid,
gluconolactone,"1,5-d-gluconolactone | 1,5-gluconolactone | d-gluconic acid delta-lactone | d-glucono-1,5-lactone | d-threo-aldono-1,5-lactone | delta-gluconolactone | gdl | gluconic acid lactone | glucono delta-lactone | glucono-delta-lactone | gluconolactone",
gluco-phenylimidazole,,
glucoraphanin,4-methylsulfinylbutyl glucosinolate | glucorafanin | sulforaphane glucosinolate,
glucosamine,2-amino-2-deoxy-d-glucose | chitosamine | d-glucosamine | glucosamina | glucosamine,bicrolid  caplet  
glucosamine 1-phosphate,,
glucosamine 4-phosphate,,
glucosamine 6-phosphate,,
glucosaminyl-(alpha-6)-d-myo-inositol,,
glucose oxidase,glucose oxidase,
glucose-6-phosphate,,
glufosfamide,glufosfamide,
glumetinib,"6-(1-methyl-1h-pyrazol-4-yl)-1-((6-(1-methyl-1h-pyrazol-4-yl)imidazo(1,2-a)pyridin-3-yl)sulfonyl)-1h-pyrazolo(4,3-b)pyridine",
glutamic acid,(2s)-2-aminopentanedioic acid | (s)-2-aminopentanedioic acid | (s)-glutamic acid | ácido glutámico | glu | glutamic acid | l-glutamate | l-glutamic acid | l-glutaminic acid,pontalon   
glutamine 2-n-15,2-15n glutamine | l-(2-15n)glutamine | l-glutamine-n2-15n,
glutamine hydroxamate,gamma-glutamyl hydroxamate | glutamate-gamma-hydroxamate | glutamate-gamma-hydroxamic acid | glutamic acid gamma-monohydroxamate | glutamyl-gamma-hydroxamate | l-gamma-glutamyl hydroxamate | l-glutamic acid γ-hydroxamic acid,
glutamine t-butyl ester,,
glutamyl group,,
glutaral,glutaral | pentanedial,
glutaric acid,,
glutathione,"5-l-glutamyl-l-cysteinylglycine | aec glutathione | gamma-l-glutamyl-l-cysteinyl-glycine | glutathion | glutathione | glutathione-sh | glycine, l-.gamma.-glutamyl-l-cysteinyl- | gsh | l-glutathione reduced | liposomal glutathione | n-(n-gamma-l-glutamyl-l-cysteinyl)glycine | reduced glutathione | reduced l-glutathione",omeec   
glutathione disulfide,glutathione disulphide | gssg | oxidized glutathione | oxiglutatione,
glutathione s-atrazine,atrazine glutathione conjugate,koact      
glutathione sulfinate,,
glutathione sulfonic acid,,
glutathionylspermidine,n'-glutathionylspermidine disulfide | n1-(gamma-l-glutamyl-l-cysteinyl-glycyl)-spermidine,
glutathionylspermidine disulfide,,
glutazumab,,
glutethimide,2-ethyl-2-phenylglutarimide | glutethimide | glutetimida,yp ibuprofen     
glyburide,1-((p-(2-(5-chloro-o-anisamido)ethyl)phenyl)sulfonyl)-3-cyclohexylurea | 1-(p-(2-(5-chloro-2-methoxybenzamido)ethyl)benzenesulfonyl)-3-cyclohexylurea | 5-chloro-n-(2-(4-((((cyclohexylamino)carbonyl)amino)sulfonyl)phenyl)ethyl)-2-methoxybenzamide | glibenclamida | glibenclamide | glibenclamidum | glyburide,norvac   
glyceraldehyde-3-phosphate dehydrogenase,gapdh,
glycerin,"1,2,3-propanetriol | 1,2,3-trihydroxypropane | glycerin | glycerin, anhydrous | glycerin,anhydrous | glycerine | glycérine | glycerinum | glycerol | glycérol | glyzerin | monoctanoin component d | ölsüß | propanetriol | trihydroxypropane",
glycerol 2-phosphate,"1,2,3-propanetriol, 2-(dihydrogen phosphate) | 1,3-hydroxy-2-propyl dihydrogen phosphate | 2-glycerophosphate | beta-glycerophosphoric acid | β-glycerophosphate | β-glycerophosphoric acid",riperidone mevon  
glycerol phenylbutyrate,glycerol phenylbutyrate | glyceryl tri-4-phenylbutyrate | gpb | gt4p,
glycerol tribenzoate,"1,2,3-propanetriol, 1,2,3-tribenzoate | 1,2,3-propanetriol, tribenzoate | benzoflex s 404 | glycerol, tribenzoate | glyceryl tribenzoate | tribenzoin | uniplex 260",
glyceryl 1-oleate,"1-(9z-octadecenoyl)-rac-glycerol | 1-(9z)-octadecenoylglycerol | 1-glyceryl oleate | 1-monoolein | 1-monooleoyl-rac-glycerol | 1-monooleoylglycerol | 1-oleoyl-rac-glycerol | 1-oleoylglycerol | 2,3-dihydroxypropyl oleate | 9-octadecenoic acid, 2,3-dihydroxypropyl ester | glyceryl monooleate | glyceryl oleate | mg (18:1/0:0/0:0) | monoolein",
glyceryl laurate,glycerin monolaurate | glycerol monolaurate | glyceryl monolaurate | lauric acid monoglyceride | monododecanoyl glycerol | monoglycerol laurate | monolaurin | monolauroylglycerin,
glyceryl monocaprylate,"capmul 708g | capmul 808g | caprylin | cremercoor gc 8 | dermosoft gmcy | glyceryl caprylate | glyceryl monocaprylate type ii | glyceryl monooctanoate | glyceryl octanoate | imwitor 308 | lexgard gmcy | mgk glyceride | octanoic acid, monoester with glycerol | oristar gcc | sunsoft 700 p-2 | sunsoft 707",
glyceryl monostearate,"geleol mono and diglycerides | glycerin monostearate | glycerol monostearate | glyceroli monostearas | glyceryl monooctadecanoate | glyceryl monopalmitostearate | glyceryl stearate | monoglyceryl stearate | monostearate (glyceride) | monostearin | stearic acid, monoester with glycerol | stearoylglycerol",
glyceryl stearate se,glyceryl monostearate se | glyceryl monostearate self-emulsifying | self-emulsifying glyceryl monostearate,
glyceryl trierucate,,
glyceryl trioleate,triolein,
glycinamide,aminomethylamide | glycine amide,
glycinamide ribonucleotide,,bonjeta -    
glycine,aminoacetic acid | aminoessigsäure | aminoethanoic acid | glicina | gly | glycin | glycine | glycocoll | glykokoll | glyzin | leimzucker,avreto hard  
glycochenodeoxycholic acid,,epilim chrono   
glycocholic acid,n-choloylglycine,
glycocyamine,amidinoglycine | betacyamine | guanidineacetic acid | guanidoacetic acid | guanyl glycine | n-(aminoiminomethyl)glycine | n-amidinoglycine,
glycol salicylate,2-hydroxybenzoic acid 2-hydroxyethyl ester | 2-hydroxyethyl 2-oxidanylbenzoate | 2-hydroxyethyl salicylate | ethylene glycol monosalicylate | ethylene glycol salicylate | glycol salicylate,
glycolic acid,2-hydroxyacetic acid | 2-hydroxyethanoic acid | alpha-hydroxyacetic acid | glycollic acid | hydroxyacetic acid | hydroxyethanoic acid | α-hydroxyacetic acid,
glycopeg-gcsf,,
glycopyrronium,glicopirronio | glycopyrrolate | glycopyrrolate cation | glycopyrrolate ion | glycopyrronium | glycopyrronium cation | glycopyrronium ion,kezoral   
glycovir,,
glycylalanyl-n-2-naphthyl-l-prolineamide,,
glycylglutamine,gly-gln | glycyl-glutamine | glycyl-l-glutamine,
glycyl-l-a-aminopimelyl-e-(d-2-aminoethyl)phosphonate,,metforvitae   
glycyl-l-alpha-amino-epsilon-pimelyl-d-alanine,,
glycyltyrosine,,
glycyrrhiza glabra,ae-licorice | cultivated licorice root | gan cao root | gancao (glycyrrhiza glabra) | glycyrrhiza | glycyrrhiza (glycyrrhiza glabra) | glycyrrhiza glabra (licorice) rhizome/root | glycyrrhiza glabra (licorice) rhizome/root extract | glycyrrhiza glabra (licorice) root | glycyrrhiza glabra (licorice) root extract | glycyrrhiza glabra (licorice) root powder | glycyrrhiza glabra extract | glycyrrhiza glabra l rhizome extract | glycyrrhiza glabra processed root | glycyrrhiza glabra rhizome | glycyrrhiza glabra root | glycyrrhiza glabra root powder | glycyrrhiza glabra root with rhizome | glycyrrhiza glandulifera root | glycyrrhiza hirsuta root | glycyrrhiza pallida root | glycyrrhiza violacea root | glycyrrhizae radix et rhizoma (glycyrrhiza glabra) | glycyrrhizae radix et rhizoma praeparata cum melle (glycyrrhiza glabra) | guang guo gan cao root | licorice allergenic extract | licorice extract | licorice extract powder | licorice flavanoid oil | licorice rhizome/root extract | liquiritiae radix | liquorice root (glycyrrhiza glabra) | prepared liauorice root (glycyrrhiza glabra) | russian licorice root | spanish licorice root | turkish licorice root | yashtimadhu root | zhigancao (glycyrrhiza glabra),
glycyrrhiza uralensis root,,
glycyrrhizic acid,18-beta-glycyrrhizic acid | glizigen | glycyrrhizin,
glymidine,glidiazine | glycodiazine | glymidine | glymidinum,triequen 
glyoxylic acid,,
glyphosate,,
glypromate,gly-pro-glu | glycyl-prolyl-glutamic acid | gpe,
gma-161,,
gmi-1359,,
gmk,gmk vaccine,
gmx1777,,
gnrh pharmaccine,,
go-203-2c,acetyl-d-arginyl-d-arginyl-d-arginyl-d-arginyl-d-arginyl-d-arginyl-d-arginyl-d-arginyl-d-arginyl-d-cysteinyl-d-glutaminyl-d-cysteinyl-d-arginyl-d-arginyl-d-lysyl-dasparaginylamide disulfide,
go-6976,"12h-indolo(2,3-a)pyrrolo(3,4-c)carbazole-12-propanenitrile, 5,6,7,13-tetrahydro-13-methyl-5-oxo-",
goat milk,,
goflikicept,goflikicept | heterodimeric fusion protein that binds to il-1 beta consisting of human extracellular domain of il1 receptor and a mutant fc fragment of human igg1 and part of human il1 receptor accessory protein | rph-104,
golcadomide,"2-[(3s)-2,6-dioxopiperidin-3-yl]-4-{[(2-fluoro-4-{[3-(morpholin-4-yl)azetidin-1-yl]methyl} phenyl) methyl]amino}-1h-isoindole-1,3(2h)-dione",
gold,"aurum metallicum | colloidal gold | gold flake | gold leaf | gold powder | gold, colloidal | gold, elemental",
gold au-198,"aureotope | gold (198 au) | gold (198 au) colloidal | gold (198au) colloidal | gold au 198 | gold-198 | gold, au-198 | gold, radioactive, colloidal",
gold cation (1+),"au+ | au1+ | gold (au1+) | gold ion(1+) | gold, ion (au1+) | gold(1+) | gold(1+) ion",
gold sodium thiosulfate,gold sodium thiosulfate anhydrous | sodium aurothiosulfate | sodium aurothiosulfate anhydrous,
goldenseal,golden seal | golden seal extract | golden seal root | golden seal root extract | goldenseal | goldenseal extract | goldenseal preparation | goldenseal root | hydrastis | hydrastis canadensis | hydrastis canadensis (goldenseal) root extract | hydrastis canadensis extract | hydrastis canadensis rhizome | hydrastis canadensis root | hydrastis canadensis root powder | hydrastis canadensis root with rhizome | hydrastis preparation | yellow puccoon root | yellow root root,
golexanolone,"androstan-17-one, 3-ethynyl-3-hydroxy-, oxime, (3.beta.,5.alpha.,17e)-",
golidocitinib,"(.alpha.r)-n-(3-(2-((3-methoxy-1-methyl-1h-pyrazol-4-yl)amino)-4-pyrimidinyl)-1h-indol-7-yl)-.alpha.,4-dimethyl-1-piperazineacetamide | 1-piperazineacetamide, n-(3-(2-((3-methoxy-1-methyl-1h-pyrazol-4-yl)amino)-4-pyrimidinyl)-1h-indol-7-yl)-.alpha.,4-dimethyl-, (.alpha.r)-",
golimumab,golimumab,
golnerminogene pradenovec,adgvegr.tnf.11d | tnferade,
golodirsen,golodirsen,
golotimod,golotimod,
golvatinib,golvatinib,
gonadorelin,gnrh | gonadorelin | gonadorelina | gonadoréline | gonadorelinum | gonadotropin-releasing hormone,trinazole   
gondoic acid,(11z)-eicosenoic acid | (11z)-icosenoic acid | (z)-eicos-11-enoic acid | (z)-icos-11-enoic acid | (z)-icosa-11-enoic acid | 11-eicosenoic acid | 11-icosenoic acid | cis-11-eicosenoic acid | cis-gondoic acid | cis-δ11-eicosenoic acid | eicosenoic acid,
gontivimab,anti-rsv protein f nanobody alx-0171 | gontivimab,
gonyautoxin ii,"1h,10h-pyrrolo(1,2-c)purine-9,10,10-triol, 2,6-diamino-4-(((aminocarbonyl)oxy)methyl)-3a,4,8,9-tetrahydro-, 9-(hydrogen sulfate), (3as-(3a.alpha.,4.alpha.,9.beta.,10ar*))- 11.alpha.-hydroxysaxitoxin 11-sulfate | gonyautoxin 2 | gonyautoxin iim",
gonyautoxin iii,"(+)-gonyautoxin 3 | 11.beta.-hydroxysaxitoxin 11-sulfate | 1h,10h-pyrrolo(1,2-c)purine-9,10,10-triol, 2,6-diamino-4-(((aminocarbonyl)oxy)methyl)-3a,4,8,9-tetrahydro-, 9-(hydrogen sulfate), (3as-(3a.alpha.,4.alpha.,9.alpha.,10ar*))- 11-sulfate | 1h,10h-pyrrolo(1,2-c)purine-9,10,10-triol, 2,6-diamino-4-(((aminocarbonyl)oxy)methyl)-3a,4,8,9-tetrahydro-, 9-(hydrogen sulfate), (3as,4r,9s,10as)- | gonyautoxin 3 | gonyautoxin iiim | gtx iii",
goose,,
goserelin,goserelin | goserelina,uft 
gosogliptin,"2-(4-{(3s,5s)-5-[(3,3-difluoropyrrolidin-1-yl)carbonyl]pyrrolidin-3-yl}piperazin-1-yl)pyrimidine | gosogliptin",
gossypol,,
gosuranemab,bms-986168 | gosuranemab,
gotistobart,gotistobart,
gp-100 antigen,gp100 adenoviral gene therapy | gp100 antigen | melanocyte protein pmel | melanocyte protein pmel 17 | melanocytes lineage-specific antigen gp100 | melanoma-associated me20 antigen | premelanosome protein,
gp2 peptide,"gp-2 her2-derived, hla-a2+ restricted peptide | gp2 peptide",
gp209-2m antigen,,
gpi-0100,,
gpi-1046,,flemin  
gpi-1485,,
gr270773,gr-270773 phospholipid emulsion | gr270773 emulsion,
grad-cov2,,
grain mill dust,,
gramicidin d,bacillus brevis gramicidin d | gramicidin | gramicidin a | gramicidin b | gramicidin c | gramicidina | gramicidine,canditral   
granaticin b,"8,11-ethanofuro(2,3-e)naphtho(2,3-c:6,7-c')dipyran-2,6,13(9h)-trione, 3,3a,5,8,11,13b-hexahydro-7,8,12-trihydroxy-5,9-dimethyl-15-(((2s,5s,6s)-tetrahydro-5-hydroxy-6-methyl-2h-pyran-2-yl)oxy)-, (3as,5s,8s,9r,11r,13bs,15r)-",
granisetron,granisétron | granisetrón | granisetron | granisetronum,coveram  
granotapide,granotapide,
grape,,
grape seed oil,"cognac green oil | cognac oil green | cognac oil white | cognac oil, -green | cognac oil, green | cognac oil, white | cognac white oil | european grape seed oil | grape seed volatile oil | green cognac oil | oil, grapeseed | oil,grapeseed | vitis vinifera (grape) seed oil | vitis vinifera oil | wine grape seed oil | wine yeast oil",
grapefruit,citrus x paradisi fruit,
grapefruit oil,"citrus paradisi oil | coldpressed grapefruit oil | grapefruit oil, expressed | oil of grapefruit | oils, grapefruit | toronja",
graphite,black lead | c.i. pigment black 10 | graphites | mineral carbon | natural graphite | plumbago | stove black,
grapiprant,grapiprant,
grazoprevir,grazoprevir | grazoprevir anhydrous,
green bell pepper,,
green olive,,
green tea leaf,camellia sinensis (green tea) extract | camellia sinensis leaf | camellia sinensis leaf extract | camellia sinensis leaf powder | camelliae folium | camelliae sinensis folium | camelliae sinensis non fermentatum folium | cha ye | green tea | green tea extract | green tea leaf extract | matcha tea | matcha tea leaf | sencha tea | sencha tea leaf | tea extract | thea sinensis,
